"","Submission.ID","Common.Name","Scientific.Name","Taxonomic.Order","Count","State.Province","County","Latitude","Longitude","Date","Time","Protocol","Duration..Min.","All.Obs.Reported","Distance.Traveled..km.","Area.Covered..ha.","Number.of.Observers","Breeding.Code","Species.Comments","Checklist.Comments","Location"
"1685","S47323034","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Newcastle",-32.85584,151.6199783,"07-21-2018","01:24 PM","eBird - Casual Observation",NA,0,NA,NA,1,"","","Driving from Maitland to Sydney ",""
"1686","S48802995","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Pittwater",-33.640824,151.3227204,"09-29-2018","08:26 AM","eBird - Stationary Count",6,1,NA,NA,1,"","","",""
"1687","S47932253","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Pittwater",-33.640972,151.3211486,"08-19-2018","09:51 AM","eBird - Stationary Count",31,1,NA,NA,1,"","","Nice day",""
"1688","S48806928","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Pittwater",-33.63828,151.31435,"09-29-2018","06:43 AM","eBird - Traveling Count",77,1,2.28,NA,1,"","","",""
"1689","S39952073","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9886417,151.2338543,"10-16-2017","05:29 PM","eBird - Traveling Count",88,1,4.52,NA,2,"","","",""
"1690","S48339421","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9161543,151.2342348,"09-07-2018","02:42 PM","eBird - Traveling Count",7,1,0.2,NA,1,"","","",""
"1691","S45437230","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"1692","S39397649","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-26-2017","04:53 PM","eBird - Traveling Count",36,1,2.5,NA,2,"","","",""
"1693","S41242433","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"12-22-2017","02:35 PM","eBird - Stationary Count",13,1,NA,NA,1,"","","",""
"1694","S47529449","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-30-2018","08:25 AM","eBird - Traveling Count",11,1,0.89,NA,1,"","","",""
"1695","S47551884","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-31-2018","08:30 AM","eBird - Traveling Count",17,1,0.97,NA,1,"","","",""
"1696","S47867733","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-16-2018","08:23 AM","eBird - Traveling Count",10,1,0.54,NA,2,"","","",""
"1697","S47996981","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-22-2018","11:19 AM","eBird - Traveling Count",12,1,0.69,NA,1,"","","",""
"1698","S48251553","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"09-03-2018","08:57 AM","eBird - Traveling Count",14,1,0.6,NA,1,"","","",""
"1699","S48317178","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"09-06-2018","09:05 AM","eBird - Traveling Count",34,1,2.49,NA,1,"","","",""
"1700","S48470557","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-13-2018","03:42 PM","eBird - Stationary Count",7,1,NA,NA,1,"","","",""
"1701","S39340026","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2017","12:36 PM","eBird - Stationary Count",28,1,NA,NA,1,"","","",""
"1702","S39340023","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-22-2017","12:35 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"1703","S39427454","Australian Raven","Corvus coronoides",20522,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2017","12:18 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1704","S39802430","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-10-2017","02:00 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1705","S39908253","Australian Raven","Corvus coronoides",20522,"11","AU-NSW","Randwick",-33.9176858,151.2367878,"10-14-2017","01:56 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1706","S39924083","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","10:09 AM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"1707","S39928403","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","02:05 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1708","S39949296","Australian Raven","Corvus coronoides",20522,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"10-16-2017","12:34 PM","eBird - Stationary Count",33,1,NA,NA,1,"","","",""
"1709","S40021929","Australian Raven","Corvus coronoides",20522,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"10-20-2017","12:32 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","Inclement weather",""
"1710","S40056660","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"10-22-2017","12:56 PM","eBird - Stationary Count",23,1,NA,NA,1,"","","",""
"1711","S40139076","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"10-23-2017","02:10 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1712","S40138880","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"10-27-2017","12:36 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1713","S40162559","Australian Raven","Corvus coronoides",20522,"10","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","02:17 PM","eBird - Stationary Count",20,1,NA,NA,1,"","","",""
"1714","S40163897","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","07:28 PM","eBird - Traveling Count",2,1,0.3,NA,1,"","","",""
"1715","S40312853","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"11-05-2017","03:00 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1716","S40370807","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"11-08-2017","12:18 PM","eBird - Stationary Count",21,1,NA,NA,2,"","","",""
"1717","S40900326","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"12-04-2017","06:27 PM","eBird - Stationary Count",12,1,NA,NA,1,"","","",""
"1718","S41600657","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"01-04-2018","12:26 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"1719","S42081042","Australian Raven","Corvus coronoides",20522,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"01-19-2018","12:22 PM","eBird - Stationary Count",28,1,NA,NA,2,"","","",""
"1720","S43998709","Australian Raven","Corvus coronoides",20522,"9","AU-NSW","Randwick",-33.9176858,151.2367878,"03-27-2018","03:00 PM","eBird - Stationary Count",35,1,NA,NA,2,"","","",""
"1721","S45475126","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"05-09-2018","12:43 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","Lunch list",""
"1722","S46536481","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","04:30 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"1723","S46555145","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","12:34 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","Sunny, good weather",""
"1724","S46556840","Australian Raven","Corvus coronoides",20522,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","03:20 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1725","S46651453","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"06-19-2018","12:37 PM","eBird - Stationary Count",16,1,NA,NA,2,"","","",""
"1726","S46780411","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"06-25-2018","03:32 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1727","S46846155","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"06-28-2018","12:55 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1728","S46978038","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-04-2018","04:13 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1729","S46998342","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"07-05-2018","02:10 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1730","S47118101","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-06-2018","10:52 AM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1731","S47118157","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-10-2018","12:45 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1732","S47143514","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-12-2018","01:07 PM","eBird - Stationary Count",4,1,NA,NA,1,"","","",""
"1733","S47143991","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-12-2018","01:33 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"1734","S47225441","Australian Raven","Corvus coronoides",20522,"12","AU-NSW","Randwick",-33.9176858,151.2367878,"07-16-2018","11:01 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1735","S47247047","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"07-17-2018","04:50 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"1736","S47269962","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-18-2018","09:34 AM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1737","S47368981","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"07-23-2018","02:05 PM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"1738","S47471074","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"07-24-2018","02:50 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1739","S47471076","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"07-25-2018","11:24 AM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"1740","S47471071","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-27-2018","02:00 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1741","S47535937","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"07-30-2018","01:59 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1742","S47554117","Australian Raven","Corvus coronoides",20522,"10","AU-NSW","Randwick",-33.9176858,151.2367878,"07-31-2018","10:41 AM","eBird - Stationary Count",2,1,NA,NA,2,"","","",""
"1743","S47611832","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-31-2018","03:10 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1744","S47701279","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"08-06-2018","02:30 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1745","S47701276","Australian Raven","Corvus coronoides",20522,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"08-07-2018","02:00 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1746","S47718955","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"08-08-2018","02:00 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1747","S47737623","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"08-09-2018","04:46 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1748","S47835007","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"08-14-2018","11:48 AM","eBird - Stationary Count",1,1,NA,NA,2,"","","",""
"1749","S47837629","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"08-14-2018","04:00 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1750","S47899466","Australian Raven","Corvus coronoides",20522,"9","AU-NSW","Randwick",-33.9176858,151.2367878,"08-16-2018","09:17 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1751","S48053585","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"08-25-2018","01:57 PM","eBird - Stationary Count",3,1,NA,NA,2,"","","",""
"1752","S48100537","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"08-27-2018","01:15 PM","eBird - Stationary Count",1,1,NA,NA,1,"","","",""
"1753","S48257134","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-03-2018","02:16 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","rainny",""
"1754","S48283809","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"09-04-2018","02:30 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1755","S48382244","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-09-2018","01:35 PM","eBird - Stationary Count",13,1,NA,NA,1,"","","",""
"1756","S48408404","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-10-2018","12:46 PM","eBird - Traveling Count",18,1,0.27,NA,1,"","","",""
"1757","S48511541","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-15-2018","12:45 PM","eBird - Stationary Count",14,1,NA,NA,1,"","","",""
"1758","S48560944","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-17-2018","01:09 PM","eBird - Stationary Count",11,1,NA,NA,1,"","","",""
"1759","S48600127","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-19-2018","10:04 AM","eBird - Stationary Count",15,1,NA,NA,4,"","","",""
"1760","S48618717","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2018","09:18 AM","eBird - Stationary Count",11,0,NA,NA,1,"","","",""
"1761","S48790829","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2018","02:52 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1762","S48880061","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-02-2018","03:03 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1763","S42081035","Australian Raven","Corvus coronoides",20522,"13","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"1764","S47598669","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"08-02-2018","02:52 PM","eBird - Traveling Count",84,1,3.58,NA,3,"","","",""
"1765","S47656790","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.8977058,151.2341452,"08-05-2018","08:16 AM","eBird - Traveling Count",196,1,5.52,NA,3,"","","",""
"1766","S47913102","Australian Raven","Corvus coronoides",20522,"15","AU-NSW","Randwick",-33.8977058,151.2341452,"08-18-2018","10:32 AM","eBird - Traveling Count",124,1,4.75,NA,2,"","","",""
"1767","S48037565","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.8977058,151.2341452,"08-24-2018","04:27 PM","eBird - Traveling Count",72,1,5,NA,2,"","","Was getting dark and started to rain but first buff banded rail!",""
"1768","S48304612","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"1769","S48360609","Australian Raven","Corvus coronoides",20522,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"09-08-2018","04:12 PM","eBird - Traveling Count",67,1,4.11,NA,1,"","","",""
"1770","S48451818","Australian Raven","Corvus coronoides",20522,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"1771","S48772483","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Randwick",-33.8977058,151.2341452,"09-27-2018","04:46 PM","eBird - Traveling Count",70,1,2.5,NA,2,"","","",""
"1772","S48789620","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Randwick",-33.8977058,151.2341452,"09-28-2018","07:47 AM","eBird - Traveling Count",75,1,3.2,NA,1,"","","",""
"1773","S48854501","Australian Raven","Corvus coronoides",20522,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"10-01-2018","09:38 AM","eBird - Traveling Count",102,1,5.38,NA,2,"","","",""
"1774","S48873741","Australian Raven","Corvus coronoides",20522,"15","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"1775","S47592755","Australian Raven","Corvus coronoides",20522,"7","AU-NSW","Randwick",-33.9032981,151.2276435,"08-02-2018","07:34 AM","eBird - Traveling Count",59,1,2.25,NA,1,"","","",""
"1776","S48619763","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Rockdale",-33.9617689,151.1561337,"09-20-2018","10:09 AM","eBird - Stationary Count",5,1,NA,NA,2,"","","",""
"1777","S48621915","Australian Raven","Corvus coronoides",20522,"2","AU-NSW","Sutherland Shire",-34.0693991,151.1023378,"09-20-2018","12:07 PM","eBird - Traveling Count",19,1,0.6,NA,3,"","","",""
"1778","S48640141","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Sutherland Shire",-34.0693991,151.1023378,"09-21-2018","10:47 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1779","S48642686","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Sutherland Shire",-34.08179,151.05447,"09-20-2018","10:59 AM","eBird - Traveling Count",35,1,0.483,NA,3,"","","",""
"1780","S48642685","Australian Raven","Corvus coronoides",20522,"1","AU-NSW","Sutherland Shire",-34.08929,151.07261,"09-21-2018","06:12 AM","eBird - Traveling Count",35,1,0.644,NA,5,"","","",""
"1781","S48746720","Australian Raven","Corvus coronoides",20522,"3","AU-NSW","Warren",-30.8522271,147.4844794,"09-23-2018","06:27 PM","eBird - Casual Observation",NA,0,NA,NA,1,"","","drive to Macquarie marshes",""
"1782","S48747310","Australian Raven","Corvus coronoides",20522,"4","AU-NSW","Warren",-30.8522271,147.4844794,"09-24-2018","07:21 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1783","S41761602","Little Raven","Corvus mellori",20525,"X","AU-NSW","Cooma-Monaro",-36.2351791,149.1259718,"01-08-2018","12:00 PM","eBird Random Location Count",300,0,450,NA,3,"","","Driving from Sydney to Thredbo",""
"1784","S41761413","Little Raven","Corvus mellori",20525,"X","AU-NSW","Snowy River",-36.50277,148.3075,"01-09-2018","09:32 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1785","S41788039","Little Raven","Corvus mellori",20525,"X","AU-NSW","Snowy River",-36.50501,148.30601,"01-10-2018","08:37 AM","eBird Random Location Count",480,1,10,NA,3,"","","",""
"1786","S41923241","Little Raven","Corvus mellori",20525,"X","AU-NSW","Snowy River",-36.50501,148.30601,"01-12-2018","08:00 AM","eBird - Traveling Count",480,0,350,NA,3,"","","Driving from Thredbo to Wingello",""
"1787","S48642685","Eastern Yellow Robin","Eopsaltria australis",20772,"2","AU-NSW","Sutherland Shire",-34.08929,151.07261,"09-21-2018","06:12 AM","eBird - Traveling Count",35,1,0.644,NA,5,"","","",""
"1788","S43151896","Welcome Swallow","Hirundo neoxena",21515,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1789","S43923623","Welcome Swallow","Hirundo neoxena",21515,"30","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"1790","S47471078","Welcome Swallow","Hirundo neoxena",21515,"45","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"1791","S47611818","Welcome Swallow","Hirundo neoxena",21515,"35","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"1792","S47749968","Welcome Swallow","Hirundo neoxena",21515,"110","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"1793","S47792959","Welcome Swallow","Hirundo neoxena",21515,"75","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1794","S48893823","Welcome Swallow","Hirundo neoxena",21515,"30","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"1795","S39222536","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Ku-ring-gai",-33.6608649,151.1608099,"09-17-2017","10:35 AM","eBird - Traveling Count",331,1,13.25,NA,4,"","","",""
"1796","S48206074","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Maitland",-32.771689,151.5860584,"09-01-2018","02:54 PM","eBird - Stationary Count",42,1,NA,NA,1,"","","",""
"1797","S48225551","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Maitland",-32.771689,151.5860584,"09-02-2018","09:08 AM","eBird - Stationary Count",37,1,NA,NA,1,"","","",""
"1798","S48228057","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Maitland",-32.771689,151.5860584,"09-02-2018","11:09 AM","eBird - Stationary Count",16,1,NA,NA,1,"","","",""
"1799","S48228731","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Maitland",-32.771689,151.5860584,"09-02-2018","11:30 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1800","S47323034","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Newcastle",-32.85584,151.6199783,"07-21-2018","01:24 PM","eBird - Casual Observation",NA,0,NA,NA,1,"","","Driving from Maitland to Sydney ",""
"1801","S41314649","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Pittwater",-33.5855812,151.3253696,"12-26-2017","10:21 AM","eBird - Traveling Count",45,0,3.54,NA,1,"","","",""
"1802","S39952073","Welcome Swallow","Hirundo neoxena",21515,"26","AU-NSW","Randwick",-33.9886417,151.2338543,"10-16-2017","05:29 PM","eBird - Traveling Count",88,1,4.52,NA,2,"","","",""
"1803","S40336438","Welcome Swallow","Hirundo neoxena",21515,"11","AU-NSW","Randwick",-33.9188614,151.2582839,"11-06-2017","05:59 PM","eBird - Traveling Count",30,1,1.4,NA,2,"","","",""
"1804","S39325124","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9146101,151.2619607,"09-22-2017","04:33 PM","eBird - Traveling Count",5,1,0.42,NA,2,"","","",""
"1805","S46405046","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9244724,151.230044,"06-09-2018","09:57 AM","eBird - Stationary Count",11,1,NA,NA,1,"","","",""
"1806","S39576376","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9194336,151.2425993,"10-06-2017","06:17 PM","eBird - Traveling Count",32,1,5,NA,2,"","","",""
"1807","S45437230","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"1808","S39397649","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"09-26-2017","04:53 PM","eBird - Traveling Count",36,1,2.5,NA,2,"","","",""
"1809","S40426291","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"11-11-2017","09:51 AM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"1810","S47488022","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-28-2018","12:57 PM","eBird - Stationary Count",9,1,NA,NA,1,"","","",""
"1811","S48074919","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-26-2018","01:09 PM","eBird - Stationary Count",3,1,NA,NA,1,"","","",""
"1812","S48179728","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-31-2018","09:52 AM","eBird - Traveling Count",9,1,0.6,NA,1,"","","",""
"1813","S48661450","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-22-2018","04:34 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"1814","S39340026","Welcome Swallow","Hirundo neoxena",21515,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2017","12:36 PM","eBird - Stationary Count",28,1,NA,NA,1,"","","",""
"1815","S39340023","Welcome Swallow","Hirundo neoxena",21515,"15","AU-NSW","Randwick",-33.9176858,151.2367878,"09-22-2017","12:35 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"1816","S39427454","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2017","12:18 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1817","S39802430","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"10-10-2017","02:00 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1818","S39908253","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-14-2017","01:56 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1819","S39924083","Welcome Swallow","Hirundo neoxena",21515,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","10:09 AM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
